date,team1,team1_classified,score1,team2,team2_classified,score2,forfeit,overtime
2026-10-09,Lone Jack with Kingsville,True,,Crest Ridge with Chilhowee,True,,False,False
2026-10-09,Hillsboro,True,,DeSoto with Kingston,True,,False,False
2026-10-09,Marionville,True,,Diamond,True,,False,False
2026-10-09,Crystal City,True,,Duchesne,True,,False,False
2026-10-09,Penney,True,,East Buchanan,True,,False,False
2026-10-09,Versailles,True,,El Dorado Springs,True,,False,False
2026-10-09,Benton,True,,Excelsior Springs,True,,False,False
2026-10-09,Tipton with Bunceton,True,,Fayette,True,,False,False
2026-10-09,Hannibal,True,,Festus,True,,False,False
2026-10-09,Fair Grove,True,,Forsyth,True,,False,False
2026-10-09,Parkway West,True,,Fox,True,,False,False
2026-10-09,Troy Buchanan,True,,Francis Howell,True,,False,False
2026-10-09,Central (Park Hills),True,,Fredericktown,True,,False,False
2026-10-09,Ft. Zumwalt East,True,,Ft. Zumwalt North,True,,False,False
2026-10-09,Blair Oaks,True,,Fulton,True,,False,False
2026-10-09,Maysville,True,,Gallatin with Tri-County,True,,False,False
2026-10-09,Truman,True,,Grain Valley,True,,False,False
2026-10-09,Winnetonka,True,,Grandview,True,,False,False
2026-10-09,Jefferson (Festus),True,,Grandview (Hillsboro),True,,False,False
2026-10-09,Osage,True,,Hallsville,True,,False,False
2026-10-09,Bayless with Hancock,True,,Herculaneum,True,,False,False
2026-10-09,Marshfield,True,,Hillcrest,True,,False,False
2026-10-09,Springfield Catholic,True,,Hollister,True,,False,False
2026-10-09,Willow Springs,True,,Houston,True,,False,False
2026-10-09,Helias Catholic,True,,Jefferson City,True,,False,False
2026-10-09,Dexter,True,,Kelly,True,,False,False
2026-10-09,East Prairie,True,,Kennett,True,,False,False
2026-10-09,Fox,True,,Kirkwood,True,,False,False
2026-10-09,Eureka,True,,Ladue Horton Watkins,True,,False,False
2026-10-09,Knob Noster with Leeton,True,,Lafayette County,True,,False,False
2026-10-09,Mt. Vernon,True,,Lamar,True,,False,False
2026-10-09,Mid-Buchanan,True,,Lathrop,True,,False,False
2026-10-09,Blue Springs South,True,,Lee's Summit West,True,,False,False
2026-10-09,Oak Park,True,,Liberty,True,,False,False
2026-10-09,Cabool,True,,Liberty (Mountain View),True,,False,False
2026-10-09,Francis Howell Central,True,,Liberty (Wentzville),True,,False,False
2026-10-09,Lee's Summit,True,,Liberty North,True,,False,False
2026-10-09,Central (Kansas City),True,,Lincoln College Prep,True,,False,False
2026-10-09,Parkway West,True,,Lindbergh,True,,False,False
2026-10-09,West Plains,True,,Logan-Rogersville,True,,False,False
2026-10-09,Highland,True,,Louisiana,True,,False,False
2026-10-09,Westminster Christian Academy,True,,Lutheran South,True,,False,False
2026-10-09,South Harrison,True,,Marceline,True,,False,False
2026-10-09,North Callaway,True,,Mark Twain,True,,False,False
2026-10-09,Hazelwood West,True,,Marquette,True,,False,False
2026-10-09,Father Tolton with Calvary Lutheran,True,,Marshall,True,,False,False
2026-10-09,Rolla,True,,Mexico,True,,False,False
2026-10-09,Sarcoxie,True,,Miller,True,,False,False
2026-10-09,Kirksville,True,,Moberly,True,,False,False
2026-10-09,McDonald County,True,,Monett,True,,False,False
2026-10-09,Macon,True,,Monroe City,True,,False,False
2026-10-09,Salem,True,,Mountain Grove,True,,False,False
2026-10-09,Joplin,True,,Neosho,True,,False,False
2026-10-09,East Newton,True,,Nevada,True,,False,False
2026-10-09,Waynesville,True,,Nixa,True,,False,False
2026-10-09,Windsor (Imperial),True,,North County,True,,False,False
2026-10-09,Lee's Summit North,True,,North Kansas City,True,,False,False
2026-10-09,Washington,True,,North Point,True,,False,False
2026-10-09,Jennings,True,,Northwest (Cedar Hill),True,,False,False
2026-10-09,Center,True,,Oak Grove,True,,False,False
2026-10-09,Clayton with Brentwood,True,,Oakville,True,,False,False
2026-10-09,Warrensburg,True,,Odessa,True,,False,False
2026-10-09,St. Charles,True,,Orchard Farm,True,,False,False
2026-10-09,St. Clair,True,,Owensville,True,,False,False
2026-10-09,Lebanon,True,,Ozark,True,,False,False
2026-10-09,South Shelby,True,,Palmyra,True,,False,False
2026-10-09,Central (St. Joseph),True,,Park Hill,True,,False,False
2026-10-09,Lafayette (Wildwood),True,,Parkway Central,True,,False,False
2026-10-09,Ritenour,True,,Parkway North,True,,False,False
2026-10-09,McCluer,True,,Parkway South,True,,False,False
2026-10-09,Hazelwood Central,True,,Pattonville,True,,False,False
2026-10-09,Potosi,True,,Perryville,True,,False,False
2026-10-09,Fort Osage,True,,Platte County,True,,False,False
2026-10-09,North Platte,True,,Plattsburg,True,,False,False
2026-10-09,Harrisonville,True,,Pleasant Hill,True,,False,False
2026-10-09,Clinton,True,,"Pleasant Hope with Marion C. Early, Halfway",False,,False,False
2026-10-09,Park Hill South,True,,Raytown,True,,False,False
2026-10-09,Kearney,True,,Raytown South,True,,False,False
2026-10-09,Buffalo,True,,Reeds Spring,True,,False,False
2026-10-09,Webb City,True,,Republic,True,,False,False
2026-10-09,Holden,True,,Richmond,True,,False,False
2026-10-09,Riverview Gardens,True,,Rockwood Summit,True,,False,False
2026-10-09,East (Kansas City),True,,Ruskin,True,,False,False
2026-10-09,Linn,True,,Sarcoxie,True,,False,False
2026-10-09,Scotland County,True,,Salisbury,True,,False,False
2026-10-09,Portageville,True,,Scott City,True,,False,False
2026-10-09,Adrian,True,,Sherwood,True,,False,False
2026-10-09,Poplar Bluff,True,,Sikeston,True,,False,False
2026-10-09,Ash Grove,True,,Skyline,True,,False,False
2026-10-09,Vianney,True,,SLUH,True,,False,False
2026-10-09,Capital City,True,,Smith-Cotton,True,,False,False
2026-10-09,Harrisburg,True,,South Callaway,True,,False,False
2026-10-09,Northeast (Kansas City),True,,Southeast,False,,False,False
2026-10-09,Eldon,True,,Southern Boone,True,,False,False
2026-10-09,Holt,True,,St. Charles West,True,,False,False
2026-10-09,St. Dominic,True,,St. Francis Borgia,True,,False,False
2026-10-09,Union,True,,St. James,True,,False,False
2026-10-09,Pacific,True,,St. Mary's South Side,True,,False,False
2026-10-09,Farmington,True,,St. Pius X (Festus),True,,False,False
2026-10-09,Cuba with Steelville,True,,St. Vincent,True,,False,False
2026-10-09,Raymore-Peculiar,True,,Staley,True,,False,False
2026-10-09,Pierce City,True,,Stockton,True,,False,False
2026-10-09,Clever,True,,Strafford,True,,False,False
2026-10-09,Hermann,True,,Sullivan,True,,False,False
2026-10-09,Ava,True,,Thayer,True,,False,False
2026-10-09,Ft. Zumwalt South,True,,Timberland,True,,False,False
2026-10-09,Putnam County,True,,Trenton,True,,False,False
2026-10-09,Mehlville,True,,University City,True,,False,False
2026-10-09,Ste. Genevieve,True,,Valle Catholic,True,,False,False
2026-10-09,Summit Christian Academy,True,,Van Horn,True,,False,False
2026-10-09,Principia,True,,Veritas Christian Academy,True,,False,False
2026-10-09,Winfield,True,,Warrenton,True,,False,False
2026-10-09,Normandy Collaborative,True,,Webster Groves,True,,False,False
2026-10-09,Lawson,True,,West Platte,True,,False,False
2026-10-09,Westran,True,,Windsor,True,,False,False
2026-10-09,Van-Far with Community,True,,Wright City,True,,False,False
2026-10-10,St. Pius X (Kansas City),True,,De Smet Jesuit,True,,False,False
2026-10-10,Maryville,True,,Gateway with Soldan International Studies,True,,False,False
2026-10-10,Cardinal Ritter,True,,Lift for Life Academy Charter,True,,False,False
2026-10-10,Affton,True,,McCluer North,True,,False,False
2026-10-10,Lutheran North,True,,MICDS,True,,False,False
2026-10-10,John Burroughs,True,,Priory,True,,False,False
2026-10-10,St. Michael the Archangel,True,,University Academy Charter,True,,False,False
2026-10-15,Christian Brothers College,True,,Cardinal Ritter,True,,False,False
2026-10-15,Houston,True,,Mountain Grove,True,,False,False
2026-10-15,St. Charles West,True,,Winfield,True,,False,False
2026-10-16,Marionville,True,,Ash Grove,True,,False,False
2026-10-16,Cuba with Steelville,True,,Bayless with Hancock,True,,False,False
2026-10-16,Cameron,True,,Benton,True,,False,False
2026-10-16,Lee's Summit,True,,Blue Springs,True,,False,False
2026-10-16,Mexico,True,,Bowling Green,True,,False,False
2026-10-16,Hillcrest,True,,Branson,True,,False,False
2026-10-16,Forsyth,True,,Buffalo,True,,False,False
2026-10-16,Ava,True,,Cabool,True,,False,False
2026-10-16,Capital City,True,,Camdenton,True,,False,False
2026-10-16,Bolivar,True,,Carl Junction,True,,False,False
2026-10-16,Central (Cape Girardeau),True,,Caruthersville,True,,False,False
2026-10-16,Warrensburg,True,,Center,True,,False,False
2026-10-16,Southeast,False,,Central (Kansas City),True,,False,False
2026-10-16,Seneca,True,,Central (Springfield),False,,False,False
2026-10-16,Grain Valley,True,,Central (St. Joseph),True,,False,False
2026-10-16,Lift for Life Academy Charter,True,,Chaminade College Prep,True,,False,False
2026-10-16,Moberly,True,,Chillicothe,True,,False,False
2026-10-16,Springfield Catholic,True,,Clever,True,,False,False
2026-10-16,Harrisonville,True,,Clinton,True,,False,False
2026-10-16,Central (Park Hills),True,,Dexter,True,,False,False
2026-10-16,Missouri Military Academy,False,,Doniphan,True,,False,False
2026-10-16,Northeast (Kansas City),True,,East (Kansas City),True,,False,False
2026-10-16,West Platte,True,,East Buchanan,True,,False,False
2026-10-16,Monett,True,,East Newton,True,,False,False
2026-10-16,Charleston,True,,East Prairie,True,,False,False
2026-10-16,Adrian,True,,El Dorado Springs,True,,False,False
2026-10-16,Blair Oaks,True,,Eldon,True,,False,False
2026-10-16,Miller Career Academy with Sumner,True,,Excelsior Springs,True,,False,False
2026-10-16,Strafford,True,,Fair Grove,True,,False,False
2026-10-16,Hillsboro,True,,Farmington,True,,False,False
2026-10-16,Belton,True,,Fort Osage,True,,False,False
2026-10-16,Riverview Gardens,True,,Fox,True,,False,False
2026-10-16,Ft. Zumwalt West,True,,Francis Howell Central,True,,False,False
2026-10-16,Francis Howell,True,,Francis Howell North,True,,False,False
2026-10-16,Timberland,True,,Ft. Zumwalt East,True,,False,False
2026-10-16,North Point,True,,Ft. Zumwalt South,True,,False,False
2026-10-16,California,True,,Fulton,True,,False,False
2026-10-16,South Harrison,True,,Gallatin with Tri-County,True,,False,False
2026-10-16,St. Vincent,True,,Grandview (Hillsboro),True,,False,False
2026-10-16,Southern Boone,True,,Hallsville,True,,False,False
2026-10-16,Jackson,True,,Hannibal,True,,False,False
2026-10-16,Sarcoxie,True,,Harrisburg,True,,False,False
2026-10-16,Father Tolton with Calvary Lutheran,True,,Hayti,True,,False,False
2026-10-16,Hazelwood East,True,,Hazelwood Central,True,,False,False
2026-10-16,Pacific,True,,Hermann,True,,False,False
2026-10-16,Clark County,True,,Highland,True,,False,False
2026-10-16,Carrollton,True,,Holden,True,,False,False
2026-10-16,Reeds Spring,True,,Hollister,True,,False,False
2026-10-16,Orchard Farm,True,,Holt,True,,False,False
2026-10-16,Ste. Genevieve,True,,Jefferson (Festus),True,,False,False
2026-10-16,Battle,True,,Jefferson City,True,,False,False
2026-10-16,McCluer,True,,Jennings,True,,False,False
2026-10-16,Grandview,True,,Kearney,True,,False,False
2026-10-16,Waynesville,True,,Kickapoo,True,,False,False
2026-10-16,Rockwood Summit,True,,Kirkwood,True,,False,False
2026-10-16,Richmond,True,,Knob Noster with Leeton,True,,False,False
2026-10-16,Eureka,True,,Lafayette (Wildwood),True,,False,False
2026-10-16,Nevada,True,,Lamar,True,,False,False
2026-10-16,Plattsburg,True,,Lawson,True,,False,False
2026-10-16,Nixa,True,,Lebanon,True,,False,False
2026-10-16,Liberty,True,,Lee's Summit North,True,,False,False
2026-10-16,Staley,True,,Lee's Summit West,True,,False,False
2026-10-16,Lafayette County,True,,Lexington,True,,False,False
2026-10-16,Marquette,True,,Lindbergh,True,,False,False
2026-10-16,Tipton with Bunceton,True,,Linn,True,,False,False
2026-10-16,"Pleasant Hope with Marion C. Early, Halfway",False,,Lone Jack with Kingsville,True,,False,False
2026-10-16,Kirksville,True,,Macon,True,,False,False
2026-10-16,Crystal City,True,,Malden,True,,False,False
2026-10-16,Louisiana,True,,Mark Twain,True,,False,False
2026-10-16,Rolla,True,,Marshall,True,,False,False
2026-10-16,Logan-Rogersville,True,,Marshfield,True,,False,False
2026-10-16,Trenton,True,,Maysville,True,,False,False
2026-10-16,Aurora,True,,McDonald County,True,,False,False
2026-10-16,Oakville,True,,Mehlville,True,,False,False
2026-10-16,Marceline,True,,Milan,True,,False,False
2026-10-16,Wright City,True,,Montgomery County,True,,False,False
2026-10-16,Van-Far with Community,True,,North Callaway,True,,False,False
2026-10-16,St. Clair,True,,North County,True,,False,False
2026-10-16,Mid-Buchanan,True,,North Platte,True,,False,False
2026-10-16,Webster Groves,True,,Northwest (Cedar Hill),True,,False,False
2026-10-16,Lincoln College Prep,True,,Oak Grove,True,,False,False
2026-10-16,Park Hill,True,,Oak Park,True,,False,False
2026-10-16,Pleasant Hill,True,,Odessa,True,,False,False
2026-10-16,Boonville,True,,Osage,True,,False,False
2026-10-16,St. James,True,,Owensville,True,,False,False
2026-10-16,Glendale,True,,Ozark,True,,False,False
2026-10-16,Centralia,True,,Palmyra,True,,False,False
2026-10-16,North Kansas City,True,,Park Hill South,True,,False,False
2026-10-16,West Plains,True,,Parkview,True,,False,False
2026-10-16,Ladue Horton Watkins,True,,Parkway Central,True,,False,False
2026-10-16,McCluer North,True,,Parkway South,True,,False,False
2026-10-16,Hazelwood West,True,,Parkway West,True,,False,False
2026-10-16,Parkway North,True,,Pattonville,True,,False,False
2026-10-16,Lathrop,True,,Penney,True,,False,False
2026-10-16,Diamond,True,,Pierce City,True,,False,False
2026-10-16,Festus,True,,Poplar Bluff,True,,False,False
2026-10-16,Lutheran South,True,,Portageville,True,,False,False
2026-10-16,DeSoto with Kingston,True,,Potosi,True,,False,False
2026-10-16,Brookfield,True,,Putnam County,True,,False,False
2026-10-16,Liberty North,True,,Raymore-Peculiar,True,,False,False
2026-10-16,Carthage,True,,Republic,True,,False,False
2026-10-16,Hickman,True,,Rock Bridge,True,,False,False
2026-10-16,Blue Springs South,True,,Rockhurst,True,,False,False
2026-10-16,Liberty (Mountain View),True,,Salem,True,,False,False
2026-10-16,Crest Ridge with Chilhowee,True,,Salisbury,True,,False,False
2026-10-16,Stockton,True,,Sarcoxie,True,,False,False
2026-10-16,Maryville,True,,Savannah,True,,False,False
2026-10-16,Kennett,True,,Scott City,True,,False,False
2026-10-16,Ritenour,True,,Seckman,True,,False,False
2026-10-16,Central (New Madrid County),True,,Sikeston,True,,False,False
2026-10-16,Miller,True,,Skyline,True,,False,False
2026-10-16,Gateway with Soldan International Studies,True,,SLUH,True,,False,False
2026-10-16,Ruskin,True,,Smithville,True,,False,False
2026-10-16,Fayette,True,,South Callaway,True,,False,False
2026-10-16,Monroe City,True,,South Shelby,True,,False,False
2026-10-16,Warrenton,True,,St. Charles,True,,False,False
2026-10-16,MICDS,True,,St. Dominic,True,,False,False
2026-10-16,Lutheran St. Charles,True,,St. Francis Borgia,True,,False,False
2026-10-16,De Smet Jesuit,True,,St. Mary's South Side,True,,False,False
2026-10-16,Hogan Prep Academy Charter,True,,St. Michael the Archangel,True,,False,False
2026-10-16,Lutheran North,True,,St. Pius X (Kansas City),True,,False,False
2026-10-16,Pembroke Hill,True,,Summit Christian Academy,True,,False,False
2026-10-16,Liberty (Wentzville),True,,Troy Buchanan,True,,False,False
2026-10-16,Platte County,True,,Truman,True,,False,False
2026-10-16,Sullivan,True,,Union,True,,False,False
2026-10-16,Affton,True,,University City,True,,False,False
2026-10-16,Saxony Lutheran,True,,Valle Catholic,True,,False,False
2026-10-16,University Academy Charter,True,,Van Horn,True,,False,False
2026-10-16,John Burroughs,True,,Veritas Christian Academy,True,,False,False
2026-10-16,Butler,True,,Versailles,True,,False,False
2026-10-16,St. Pius X (Festus),True,,Vianney,True,,False,False
2026-10-16,Sherwood,True,,Warsaw,True,,False,False
2026-10-16,Ft. Zumwalt North,True,,Washington,True,,False,False
2026-10-16,Neosho,True,,Webb City,True,,False,False
2026-10-16,Scotland County,True,,Westran,True,,False,False
2026-10-16,Joplin,True,,Willard,True,,False,False
2026-10-16,Raytown,True,,William Chrisman,True,,False,False
2026-10-16,Thayer,True,,Willow Springs,True,,False,False
2026-10-16,Cole Camp,True,,Windsor,True,,False,False
2026-10-16,Fredericktown,True,,Windsor (Imperial),True,,False,False
2026-10-16,Raytown South,True,,Winnetonka,True,,False,False
2026-10-17,Southeast,False,,Central (Kansas City),True,,False,False
2026-10-17,Normandy Collaborative,True,,Clayton with Brentwood,True,,False,False
2026-10-17,Smith-Cotton,True,,Helias Catholic,True,,False,False
2026-10-17,Reeds Spring,True,,Hollister,True,,False,False
2026-10-17,Cassville,True,,Mt. Vernon,True,,False,False
2026-10-17,Herculaneum,True,,Perryville,True,,False,False
2026-10-17,Kelly,True,,Principia,True,,False,False
2026-10-17,Confluence Prep Academy Charter,True,,Priory,True,,False,False
2026-10-17,Duchesne,True,,Westminster Christian Academy,True,,False,False
2026-10-18,Riverview Gardens,True,,Fox,True,,False,False
2026-10-22,Portageville,True,,Central (New Madrid County),True,,False,False
2026-10-22,Nixa,True,,Glendale,True,,False,False
2026-10-22,Riverview Gardens,True,,Hazelwood West,True,,False,False
2026-10-22,Owensville,True,,Hermann,True,,False,False
2026-10-22,Liberty (Mountain View),True,,Houston,True,,False,False
2026-10-22,Parkway West,True,,Ladue Horton Watkins,True,,False,False
2026-10-22,Ft. Zumwalt South,True,,Liberty (Wentzville),True,,False,False
2026-10-22,Parkway South,True,,Mehlville,True,,False,False
2026-10-22,Lutheran St. Charles,True,,Orchard Farm,True,,False,False
2026-10-22,Vianney,True,,Sullivan,True,,False,False
2026-10-23,Cole Camp,True,,Adrian,True,,False,False
2026-10-23,Normandy Collaborative,True,,Affton,True,,False,False
2026-10-23,East Newton,True,,Aurora,True,,False,False
2026-10-23,Willow Springs,True,,Ava,True,,False,False
2026-10-23,Duchesne,True,,Bayless with Hancock,True,,False,False
2026-10-23,Chillicothe,True,,Benton,True,,False,False
2026-10-23,Hallsville,True,,Blair Oaks,True,,False,False
2026-10-23,Raymore-Peculiar,True,,Blue Springs South,True,,False,False
2026-10-23,Parkview,True,,Bolivar,True,,False,False
2026-10-23,Fulton,True,,Boonville,True,,False,False
2026-10-23,Fair Grove,True,,Buffalo,True,,False,False
2026-10-23,El Dorado Springs,True,,Butler,True,,False,False
2026-10-23,Eldon,True,,California,True,,False,False
2026-10-23,University Academy Charter,True,,Cameron,True,,False,False
2026-10-23,Miller Career Academy with Sumner,True,,Capital City,True,,False,False
2026-10-23,Hillcrest,True,,Carl Junction,True,,False,False
2026-10-23,Neosho,True,,Carthage,True,,False,False
2026-10-23,Pleasant Hill,True,,Center,True,,False,False
2026-10-23,Dexter,True,,Central (Cape Girardeau),True,,False,False
2026-10-23,Farmington,True,,Central (Park Hills),True,,False,False
2026-10-23,South Shelby,True,,Centralia,True,,False,False
2026-10-23,Francis Howell,True,,Chaminade College Prep,True,,False,False
2026-10-23,Sikeston,True,,Charleston,True,,False,False
2026-10-23,Windsor,True,,Crest Ridge with Chilhowee,True,,False,False
2026-10-23,Grandview (Hillsboro),True,,Crystal City,True,,False,False
2026-10-23,Perryville,True,,Cuba with Steelville,True,,False,False
2026-10-23,Lutheran North,True,,De Smet Jesuit,True,,False,False
2026-10-23,Herculaneum,True,,DeSoto with Kingston,True,,False,False
2026-10-23,Skyline,True,,Diamond,True,,False,False
2026-10-23,Malden,True,,Doniphan,True,,False,False
2026-10-23,Central (Kansas City),True,,East (Kansas City),True,,False,False
2026-10-23,Scott City,True,,East Prairie,True,,False,False
2026-10-23,Lindbergh,True,,Eureka,True,,False,False
2026-10-23,St. Michael the Archangel,True,,Father Tolton with Calvary Lutheran,True,,False,False
2026-10-23,Harrisburg,True,,Fayette,True,,False,False
2026-10-23,Hollister,True,,Forsyth,True,,False,False
2026-10-23,Park Hill South,True,,Fort Osage,True,,False,False
2026-10-23,St. Charles,True,,Francis Howell North,True,,False,False
2026-10-23,Troy Buchanan,True,,Ft. Zumwalt North,True,,False,False
2026-10-23,Battle,True,,Gateway with Soldan International Studies,True,,False,False
2026-10-23,William Chrisman,True,,Grain Valley,True,,False,False
2026-10-23,Truman,True,,Grandview,True,,False,False
2026-10-23,Ft. Zumwalt West,True,,Hannibal,True,,False,False
2026-10-23,Oak Grove,True,,Harrisonville,True,,False,False
2026-10-23,Pattonville,True,,Hazelwood East,True,,False,False
2026-10-23,Lincoln College Prep,True,,Helias Catholic,True,,False,False
2026-10-23,Poplar Bluff,True,,Hillsboro,True,,False,False
2026-10-23,Washington,True,,Holt,True,,False,False
2026-10-23,Cardinal Ritter,True,,Jackson,True,,False,False
2026-10-23,St. Vincent,True,,Jefferson (Festus),True,,False,False
2026-10-23,MICDS,True,,Jefferson City,True,,False,False
2026-10-23,Clayton with Brentwood,True,,Jennings,True,,False,False
2026-10-23,Webb City,True,,Joplin,True,,False,False
2026-10-23,Potosi,True,,Kelly,True,,False,False
2026-10-23,Fredericktown,True,,Kennett,True,,False,False
2026-10-23,Ozark,True,,Kickapoo,True,,False,False
2026-10-23,Holden,True,,Knob Noster with Leeton,True,,False,False
2026-10-23,Kirkwood,True,,Lafayette (Wildwood),True,,False,False
2026-10-23,Carrollton,True,,Lafayette County,True,,False,False
2026-10-23,West Platte,True,,Lathrop,True,,False,False
2026-10-23,North Platte,True,,Lawson,True,,False,False
2026-10-23,Staley,True,,Lee's Summit,True,,False,False
2026-10-23,Richmond,True,,Lexington,True,,False,False
2026-10-23,Blue Springs,True,,Liberty,True,,False,False
2026-10-23,Lee's Summit West,True,,Liberty North,True,,False,False
2026-10-23,South Callaway,True,,Linn,True,,False,False
2026-10-23,Branson,True,,Logan-Rogersville,True,,False,False
2026-10-23,Montgomery County,True,,Louisiana,True,,False,False
2026-10-23,Veritas Christian Academy,True,,Lutheran South,True,,False,False
2026-10-23,Highland,True,,Macon,True,,False,False
2026-10-23,Brookfield,True,,Marceline,True,,False,False
2026-10-23,Pierce City,True,,Marionville,True,,False,False
2026-10-23,Bowling Green,True,,Mark Twain,True,,False,False
2026-10-23,Rockwood Summit,True,,Marquette,True,,False,False
2026-10-23,Odessa,True,,Maryville,True,,False,False
2026-10-23,Penney,True,,Mid-Buchanan,True,,False,False
2026-10-23,"Pleasant Hope with Marion C. Early, Halfway",False,,Missouri Military Academy,False,,False,False
2026-10-23,Mexico,True,,Moberly,True,,False,False
2026-10-23,Lamar,True,,Monett,True,,False,False
2026-10-23,Palmyra,True,,Monroe City,True,,False,False
2026-10-23,Cassville,True,,Nevada,True,,False,False
2026-10-23,Central (St. Joseph),True,,North Kansas City,True,,False,False
2026-10-23,Caruthersville,True,,North Point,True,,False,False
2026-10-23,Northwest (Cedar Hill),True,,Oakville,True,,False,False
2026-10-23,Southern Boone,True,,Osage,True,,False,False
2026-10-23,St. James,True,,Pacific,True,,False,False
2026-10-23,Lee's Summit North,True,,Park Hill,True,,False,False
2026-10-23,Fox,True,,Parkway Central,True,,False,False
2026-10-23,Seckman,True,,Parkway North,True,,False,False
2026-10-23,Van Horn,True,,Pembroke Hill,True,,False,False
2026-10-23,Belton,True,,Platte County,True,,False,False
2026-10-23,East Buchanan,True,,Plattsburg,True,,False,False
2026-10-23,Milan,True,,Putnam County,True,,False,False
2026-10-23,Raytown,True,,Raytown South,True,,False,False
2026-10-23,Clever,True,,Reeds Spring,True,,False,False
2026-10-23,Hazelwood Central,True,,Ritenour,True,,False,False
2026-10-23,SLUH,True,,Rockhurst,True,,False,False
2026-10-23,Camdenton,True,,Rolla,True,,False,False
2026-10-23,Kearney,True,,Ruskin,True,,False,False
2026-10-23,Cabool,True,,Salem,True,,False,False
2026-10-23,Ash Grove,True,,Sarcoxie,True,,False,False
2026-10-23,Excelsior Springs,True,,Savannah,True,,False,False
2026-10-23,Priory,True,,Saxony Lutheran,True,,False,False
2026-10-23,Clark County,True,,Scotland County,True,,False,False
2026-10-23,McDonald County,True,,Seneca,True,,False,False
2026-10-23,Versailles,True,,Sherwood,True,,False,False
2026-10-23,Marshall,True,,Smith-Cotton,True,,False,False
2026-10-23,Maysville,True,,South Harrison,True,,False,False
2026-10-23,Strafford,True,,Springfield Catholic,True,,False,False
2026-10-23,Ft. Zumwalt East,True,,St. Charles West,True,,False,False
2026-10-23,Union,True,,St. Clair,True,,False,False
2026-10-23,Rock Bridge,True,,St. Mary's South Side,True,,False,False
2026-10-23,Valle Catholic,True,,St. Pius X (Festus),True,,False,False
2026-10-23,Oak Park,True,,St. Pius X (Kansas City),True,,False,False
2026-10-23,North County,True,,Ste. Genevieve,True,,False,False
2026-10-23,Miller,True,,Stockton,True,,False,False
2026-10-23,Mt. Vernon,True,,Summit Christian Academy,True,,False,False
2026-10-23,Mountain Grove,True,,Thayer,True,,False,False
2026-10-23,Francis Howell Central,True,,Timberland,True,,False,False
2026-10-23,Sarcoxie,True,,Tipton with Bunceton,True,,False,False
2026-10-23,Gallatin with Tri-County,True,,Trenton,True,,False,False
2026-10-23,Winfield,True,,Van-Far with Community,True,,False,False
2026-10-23,Clinton,True,,Warrensburg,True,,False,False
2026-10-23,St. Francis Borgia,True,,Warrenton,True,,False,False
2026-10-23,Lebanon,True,,Waynesville,True,,False,False
2026-10-23,McCluer North,True,,Webster Groves,True,,False,False
2026-10-23,Marshfield,True,,West Plains,True,,False,False
2026-10-23,Salisbury,True,,Westran,True,,False,False
2026-10-23,Republic,True,,Willard,True,,False,False
2026-10-23,Confluence Prep Academy Charter,True,,Windsor (Imperial),True,,False,False
2026-10-23,Smithville,True,,Winnetonka,True,,False,False
2026-10-23,North Callaway,True,,Wright City,True,,False,False
2026-10-24,Lone Jack with Kingsville,True,,Hogan Prep Academy Charter,True,,False,False
2026-10-24,Principia,True,,John Burroughs,True,,False,False
2026-10-24,Festus,True,,Kirksville,True,,False,False
2026-10-24,Hickman,True,,Lift for Life Academy Charter,True,,False,False
2026-10-24,University City,True,,McCluer,True,,False,False
2026-10-24,KIPP KC Legacy,True,,Northeast (Kansas City),True,,False,False
2026-10-24,St. Dominic,True,,Westminster Christian Academy,True,,False,False
2026-11-26,Kirkwood,True,,Webster Groves,True,,False,False
